column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
271,753,121,348,482,967,79,849,17,608
200,963,818,873,664,2,592,170,398,353
236,408,191,410,145,524,668,35,400,530
53,81,781,635,675,100,586,339,745,373
313,310,377,434,659,315,682,31,896,491
990,758,316,762,711,678,322,697,94,954
211,506,713,95,675,79,529,895,612,873
702,266,307,41,475,576,177,326,643,437
342,908,94,157,904,63,777,623,745,460
341,534,245,456,30,916,972,565,71,750
144,223,740,998,171,809,251,486,723,960
361,549,381,279,171,264,4,944,440,183
816,803,240,427,273,22,134,565,343,259
762,133,372,931,373,20,965,219,292,845
661,253,581,21,63,325,888,296,588,282
783,696,333,194,765,964,959,597,41,380
808,479,313,893,97,610,147,669,659,664
130,487,574,488,323,378,549,813,210,661
594,212,157,312,737,261,227,668,930,391
640,214,931,332,640,110,96,11,308,12
727,138,614,273,144,750,456,793,843,991
295,178,36,630,291,117,711,259,259,133
60,89,299,844,923,545,200,610,46,351
776,663,713,19,412,822,284,531,924,294
481,512,519,278,495,129,944,433,410,60
942,367,222,710,535,22,938,571,577,12
663,659,926,181,35,976,139,313,474,132
401,649,383,991,964,801,5,637,589,271
144,852,488,486,892,326,721,967,576,471
326,955,792,627,750,179,831,872,362,724
95,235,577,94,953,943,642,194,473,268
707,958,833,341,345,461,54,550,442,221
859,752,10,571,244,345,994,580,496,775
371,235,430,439,99,544,192,398,146,542
598,325,363,734,795,350,755,998,731,423
852,14,520,332,629,658,68,287,43,546
899,971,370,436,165,792,128,282,659,313
610,248,847,933,314,678,17,599,230,984
287,977,424,147,509,793,921,868,351,300
524,363,419,221,256,373,682,987,994,41
285,854,255,631,811,54,332,49,690,44
37,866,333,70,456,629,491,618,559,501
694,413,197,188,263,148,779,694,554,889
777,76,965,400,397,18,804,529,100,351
755,128,68,846,80,268,676,156,336,391
962,509,194,328,894,831,333,560,506,443
0,92,308,213,487,420,277,640,962,164
708,798,211,286,417,581,241,327,458,400
207,109,72,899,673,561,81,270,603,572
531,30,451,631,243,474,132,120,896,805
712,623,757,755,603,755,763,772,335,928
380,345,876,298,301,418,724,646,456,597
277,289,687,59,688,311,728,412,853,408
5,41,642,130,758,194,896,250,943,697
49,408,624,444,720,149,334,633,243,19
16,600,598,180,76,531,800,248,636,497
683,290,238,516,825,870,168,258,31,182
926,234,219,919,624,155,425,589,237,663
197,730,418,675,770,845,221,671,688,476
989,950,867,410,119,374,35,990,652,405
88,274,43,823,705,347,634,332,697,37
860,801,199,498,196,193,435,57,808,974
694,180,61,902,777,386,189,256,423,5
109,899,943,113,16,710,338,783,932,646
745,308,759,617,741,839,375,171,789,80
44,891,183,794,965,783,206,139,156,349
657,927,829,788,770,743,908,180,532,734
21,301,926,680,726,251,30,491,470,683
33,36,137,987,908,450,90,113,136,111
82,591,155,105,575,5,184,774,644,381
355,972,788,139,479,926,240,111,940,669
934,673,232,288,966,272,784,849,643,138
830,425,950,367,382,329,912,320,649,532
499,430,667,734,996,975,882,897,519,321
257,598,285,99,510,494,219,155,432,228
391,336,703,119,265,228,471,301,810,606
795,397,482,0,722,828,847,722,696,89
598,655,148,753,968,2,358,542,531,715
486,731,411,184,657,563,178,356,961,717
5,744,854,999,433,253,366,342,726,87
262,254,554,624,433,36,968,173,694,912
445,871,397,851,543,723,799,974,775,370
448,635,900,859,377,99,201,981,420,496
351,34,328,911,307,488,60,294,574,412
754,599,17,7,381,947,195,237,312,512
572,437,734,469,184,14,755,281,746,44
352,914,667,833,497,68,956,254,863,664
13,73,599,494,34,386,765,321,118,773
83,814,669,982,735,954,868,711,631,848
577,5,284,525,235,827,952,418,896,64
653,151,703,933,117,479,443,892,847,125
45,48,625,106,339,129,454,229,929,552
973,602,548,689,732,360,833,683,36,655
798,383,882,726,814,577,201,515,119,655
951,730,840,18,557,573,94,840,853,103
809,345,726,605,305,907,280,159,455,112
269,81,359,956,722,45,211,935,610,8
116,897,308,12,584,586,295,832,888,252
34,599,271,149,355,97,67,447,31,851
898,544,523,77,856,75,88,606,66,793
284,483,896,685,934,628,758,913,98,129
720,229,280,341,25,921,600,849,476,808
194,403,672,467,978,973,552,206,256,494
843,94,401,320,326,998,845,681,969,429
724,606,157,163,591,51,233,427,744,866
593,829,149,570,932,737,963,897,426,127
876,60,122,918,317,246,676,349,874,596
165,515,688,552,307,431,150,903,496,858
631,161,398,946,114,738,937,573,465,196
765,410,9,217,884,775,84,679,471,366
903,998,640,620,228,587,34,808,402,18
437,723,257,50,418,505,372,978,531,540
599,597,170,166,759,124,614,571,178,568
987,730,705,985,712,630,763,995,209,409
958,469,844,76,785,504,280,367,796,304
321,340,518,132,885,84,143,111,572,502
656,796,335,841,55,974,826,606,130,468
257,0,337,722,205,731,381,569,414,543
734,513,586,949,813,124,412,348,32,88
287,805,600,905,725,888,729,280,750,624
526,356,269,498,642,592,384,943,284,625
40,901,761,976,601,710,570,848,892,179
477,302,774,411,22,523,764,680,455,429
79,16,148,35,703,690,992,34,779,28
59,871,561,299,776,270,818,928,87,981
356,96,521,92,589,689,625,739,227,552
757,683,824,597,8,82,440,521,971,192
319,19,966,12,769,677,738,610,891,149
61,543,668,265,949,638,326,928,960,708
219,359,950,809,359,856,72,540,116,695
65,336,581,622,502,725,930,393,850,217
314,765,551,556,575,386,464,455,801,187
817,583,906,118,141,733,305,619,835,490
824,648,320,733,702,723,286,716,40,904
457,112,185,147,412,207,611,899,295,413
915,987,348,484,691,342,401,181,9,702
119,148,868,177,498,856,990,676,44,926
530,735,817,862,635,810,160,358,573,935
436,195,782,451,246,807,992,918,581,366
616,544,919,434,578,652,667,79,358,855
306,7,736,234,128,113,680,406,376,460
980,687,788,823,988,829,450,536,293,628
461,480,603,885,335,633,288,509,947,861
209,113,601,31,64,257,19,948,80,810
622,105,712,248,240,562,824,82,194,6
877,320,207,997,178,870,524,285,887,893
164,563,199,593,777,288,891,284,13,204
785,653,185,839,296,185,508,464,688,374
304,156,376,909,371,536,260,486,871,667
963,355,774,118,509,34,47,947,306,776
208,887,589,325,160,679,769,229,673,72
129,76,354,701,893,520,770,531,240,316
686,248,146,703,747,223,791,545,93,134
29,261,452,71,122,952,669,914,22,284
40,469,682,742,819,349,695,945,267,89
373,670,633,139,694,83,659,526,146,239
115,293,953,321,687,607,81,792,710,623
986,477,438,657,655,251,948,492,239,19
390,863,226,306,290,934,653,66,537,469
616,530,855,841,368,478,166,488,993,560
888,291,129,949,260,383,496,424,183,856
480,506,512,539,813,184,285,416,213,141
92,406,912,278,270,863,958,741,438,887
252,900,640,606,495,243,886,565,571,125
857,163,331,601,410,755,544,560,66,568
983,739,116,511,132,250,94,596,555,277
297,618,329,720,994,516,561,290,623,661
82,559,304,677,868,725,408,456,258,175
848,742,408,509,43,704,702,529,464,630
338,431,696,751,574,939,204,110,887,545
92,102,651,348,146,925,302,390,669,651
982,828,563,343,362,718,868,82,411,630
63,223,42,602,331,362,347,864,231,389
123,211,841,995,983,448,755,37,772,997
295,664,847,764,162,97,692,992,619,427
933,325,818,977,79,174,732,241,111,57
692,177,445,592,676,202,842,219,511,103
619,294,112,68,534,22,984,114,710,686
733,583,997,13,722,525,419,113,705,166
718,307,150,272,761,302,498,263,374,331
606,839,135,466,441,522,527,433,122,881
600,740,63,976,910,491,89,777,733,687
922,736,219,764,834,276,512,668,450,709
471,799,202,543,674,698,122,208,445,202
190,860,173,109,649,652,756,811,800,539
415,457,921,151,808,718,369,107,554,467
394,500,321,349,6,801,919,763,230,781
616,519,967,963,574,460,973,482,581,92
699,720,672,40,6,641,617,482,4,622
110,613,725,54,142,835,960,918,481,28
125,794,224,479,289,79,384,117,35,33
94,50,241,585,127,903,293,75,358,828
497,917,313,760,495,882,926,916,542,359
752,635,546,706,537,328,8,229,852,497
79,542,554,391,195,528,965,32,416,422
639,463,760,431,141,698,426,881,151,109
822,350,39,813,43,743,490,244,254,555
846,164,511,352,686,61,672,781,306,591
48,14,644,861,740,547,335,251,772,226
211,865,225,758,425,781,437,775,13,675
526,70,881,346,23,203,275,23,771,194
123,688,544,6,209,381,23,675,255,763
0,421,747,154,654,927,971,286,138,567
928,357,67,697,515,154,669,169,239,216
457,428,713,837,555,337,942,119,719,360
258,511,501,631,475,515,745,260,681,71
905,455,968,375,637,75,216,370,705,669
563,714,309,563,46,419,386,773,826,0
301,985,352,359,525,691,778,540,718,322
525,116,541,91,185,764,769,101,961,949
252,545,427,701,119,827,971,349,43,59
352,94,441,130,43,571,473,396,868,738
57,419,998,545,612,695,718,873,689,133
739,188,415,240,711,777,662,224,786,642
996,511,546,233,877,344,700,101,585,985
140,449,890,562,990,539,235,551,677,350
691,20,736,626,915,842,795,201,84,318
361,66,163,488,462,937,650,406,291,781
735,214,961,457,466,205,154,593,717,240
449,809,718,237,152,134,603,537,549,659
966,74,0,678,406,994,146,428,910,399
748,85,547,842,73,434,666,705,439,563
733,416,458,647,270,714,283,746,125,896
231,368,205,384,103,275,167,61,509,812
520,974,788,603,477,602,557,437,569,838
633,868,19,244,912,973,32,567,515,502
926,712,976,558,884,706,106,710,227,681
672,526,1,515,417,912,243,506,320,915
599,27,977,846,225,887,599,468,49,359
780,255,153,806,21,678,120,236,767,57
439,948,297,344,489,773,140,188,79,576
865,625,692,905,964,695,398,375,951,380
684,138,306,15,149,64,861,25,799,137
551,699,29,19,884,76,861,296,721,914
871,20,318,174,282,790,171,65,858,267
569,854,507,19,768,435,355,738,823,807
733,446,927,358,836,933,486,756,32,568
163,306,47,349,643,970,52,981,426,956
82,743,641,160,436,277,950,853,791,744
790,146,274,66,915,357,634,130,211,856
95,190,601,774,816,957,499,12,368,67
144,919,15,937,135,219,150,308,237,230
644,794,14,947,880,901,872,525,654,928
579,166,496,689,606,949,773,243,556,327
655,886,864,754,275,658,557,184,205,796
389,731,47,161,76,412,490,625,167,19
199,621,365,269,561,85,827,880,592,272
78,349,873,141,872,468,762,100,833,395
833,66,892,414,598,811,630,531,739,172
777,706,617,551,467,126,995,858,543,46
46,766,294,204,727,737,486,52,739,200
315,810,773,944,638,222,338,750,80,903
729,294,335,400,113,43,574,853,578,159
985,969,288,705,428,175,809,557,120,569
230,784,793,499,517,29,515,303,798,728
452,142,395,228,794,956,972,342,803,865
631,260,571,673,535,885,904,394,437,186
541,43,521,294,91,377,80,946,288,122
313,370,645,137,845,748,680,533,62,39
398,123,29,773,53,462,641,494,25,712
846,303,203,38,709,537,286,821,235,645
982,635,801,118,598,75,117,341,8,180
277,802,346,486,627,84,241,659,732,896
74,848,674,102,688,524,109,621,886,424
541,190,664,895,51,532,179,87,338,834
853,71,941,929,600,608,451,360,488,928
887,660,592,470,740,613,752,820,588,357
812,765,802,17,60,84,917,12,772,340
69,681,398,714,943,657,925,258,792,672
777,82,850,794,124,713,878,95,193,427
40,713,306,313,171,80,703,511,433,12
365,202,479,985,205,852,797,25,867,810
581,255,602,200,318,564,793,633,840,187
11,920,911,685,915,839,506,363,49,105
488,105,588,170,909,787,766,310,944,945
995,346,535,317,938,475,474,824,642,121
903,41,338,194,6,278,480,135,45,587
880,960,496,589,837,914,126,734,727,681
373,10,89,440,365,171,497,144,784,860
635,661,152,243,70,994,955,263,215,676
451,595,308,710,295,321,523,207,105,285
569,277,124,24,102,625,919,96,393,663
193,916,908,277,208,333,110,685,25,202
871,850,285,164,469,623,913,492,805,915
270,314,110,641,403,611,945,161,617,721
500,322,9,922,967,738,347,250,347,968
949,31,243,453,964,750,139,991,304,69
823,628,336,499,850,963,706,305,814,295
841,949,698,927,674,11,188,654,666,935
741,281,286,766,257,615,457,160,678,915
487,821,184,884,583,72,760,319,487,82
959,397,158,562,141,951,413,309,66,556
748,950,843,799,236,151,834,303,397,705
642,13,983,925,231,200,339,5,908,31
24,344,165,206,872,564,525,258,364,51
356,720,157,102,103,176,940,8,35,865
383,819,55,688,772,629,982,738,855,487
440,175,412,428,992,956,797,646,523,297
270,289,181,84,11,636,197,407,277,418
165,126,836,37,532,199,130,690,56,557
319,62,356,863,283,840,818,196,429,902
436,477,346,488,45,832,961,158,174,422
875,438,189,262,587,714,945,628,736,651
971,846,74,703,563,367,725,737,767,880
315,478,349,74,393,265,637,128,382,18
34,828,55,756,566,871,302,383,361,514
243,71,489,753,407,536,729,791,430,604
14,625,985,424,441,824,177,640,145,707
691,426,662,734,705,67,601,124,656,257
591,359,536,918,511,113,949,25,211,223
517,118,287,753,929,171,423,443,684,633
148,340,17,888,175,689,875,921,104,494
176,639,184,533,957,713,291,538,893,664
896,932,676,724,667,792,992,994,554,222
484,530,768,510,653,913,807,918,900,144
895,447,643,670,413,400,54,917,138,817
834,468,862,435,698,761,722,432,410,226
795,127,880,248,65,455,676,538,524,181
741,22,539,702,425,15,164,312,494,851
697,977,146,695,245,308,319,208,333,283
737,62,310,127,775,542,25,978,124,414
151,922,24,5,366,199,501,440,838,838
163,727,612,258,625,48,881,272,844,106
215,723,74,233,701,748,940,519,840,590
26,349,260,78,397,224,22,975,452,281
304,165,65,890,822,165,183,821,499,897
852,58,779,682,836,887,834,820,352,102
333,394,12,723,412,659,122,979,440,867
624,248,358,433,549,195,797,937,824,417
128,775,583,912,770,315,67,645,977,699
93,350,285,712,35,832,276,697,50,739
403,182,34,575,374,407,743,287,388,122
696,418,821,644,422,687,505,949,629,205
720,594,974,863,283,964,635,677,129,376
431,548,530,604,349,9,593,406,600,195
993,342,382,387,282,247,586,714,844,264
162,915,496,623,160,28,816,181,64,447
421,19,235,797,458,845,340,268,95,239
873,861,49,651,858,337,181,945,389,732
580,84,194,860,699,633,9,419,956,709
484,797,578,676,417,203,374,324,692,596
185,259,162,624,268,199,37,849,561,647
59,633,860,256,975,163,243,283,819,579
672,926,992,938,43,644,417,369,199,803
214,178,571,680,96,769,971,469,778,795
718,113,937,100,200,118,605,415,35,265
911,43,308,183,560,380,825,833,41,884
576,233,568,851,822,774,928,795,311,638
902,585,797,159,792,325,187,588,568,344
463,89,172,808,75,513,789,477,700,821
471,445,108,895,751,679,81,877,237,332
787,833,856,427,127,16,884,971,900,556
526,984,927,603,602,757,920,150,49,372
732,418,375,917,611,404,383,164,827,0
80,531,933,692,203,910,82,876,482,973
203,24,322,169,925,700,355,330,251,977
479,590,498,183,594,942,285,500,270,955
749,977,458,166,489,280,494,274,896,283
975,111,683,763,967,330,410,140,54,559
911,944,413,650,400,556,766,41,149,810
24,433,321,694,886,70,129,528,759,336
156,686,112,338,969,704,670,380,1,228
209,476,378,666,165,202,995,725,607,144
875,177,354,230,909,831,863,665,423,338
784,172,113,958,86,139,661,697,326,830
720,99,483,777,0,160,145,115,385,798
648,298,339,433,307,805,885,212,244,805
307,894,916,105,235,130,806,786,714,504
5,336,429,896,669,743,380,91,906,458
587,120,413,48,999,565,595,53,870,283
895,686,961,348,4,553,491,824,614,237
498,989,990,150,527,84,138,570,575,679
100,932,181,141,252,521,650,999,485,147
986,298,702,926,418,794,489,938,175,558
73,380,265,987,605,462,669,182,533,460
274,889,960,119,364,599,83,982,967,914
879,114,291,912,897,122,100,113,265,972
602,139,908,27,160,118,13,442,406,639
607,905,228,547,376,396,32,863,265,266
993,185,782,781,932,258,655,637,187,89
102,749,138,316,971,718,681,343,84,487
832,199,744,74,729,533,310,747,727,429
765,668,515,428,490,966,919,459,69,955
477,881,601,437,154,332,922,47,521,954
79,797,887,233,455,137,263,763,730,203
989,158,874,400,670,701,930,1,297,418
599,592,859,741,116,285,525,762,615,511
810,458,503,370,990,369,70,28,367,976
631,46,425,903,686,514,976,553,420,17
944,686,278,143,340,299,108,30,315,609
240,12,478,325,609,114,878,310,235,403
669,815,801,979,822,394,586,433,831,614
838,672,593,446,895,79,387,465,931,553
687,846,109,931,708,200,698,141,495,269
957,817,492,273,847,891,746,817,117,121
619,104,277,986,167,533,886,105,268,239
757,231,600,669,515,801,730,170,62,697
598,415,503,218,597,672,208,71,847,867
904,897,432,463,384,637,667,602,12,266
119,240,676,592,78,205,886,606,473,425
889,462,646,339,578,708,654,367,323,459
775,960,459,683,382,721,447,556,714,942
256,336,823,278,171,238,307,427,836,259
706,465,589,481,966,886,823,535,58,860
983,638,674,838,359,289,35,631,541,215
689,136,93,884,778,900,10,37,187,339
473,160,539,988,702,810,729,983,681,791
691,445,767,847,574,619,342,461,956,127
932,712,727,172,215,167,462,63,207,887
711,698,66,704,403,945,284,536,289,991
988,664,491,430,926,593,735,347,798,844
804,533,284,493,732,526,680,344,390,39
968,724,429,735,234,374,370,41,321,38
254,142,597,24,368,127,217,166,671,262
230,787,624,532,477,233,240,614,216,130
772,775,988,417,820,123,538,939,421,836
93,505,703,37,213,523,541,916,251,34
456,930,169,450,546,769,991,265,325,954
543,405,60,260,933,837,554,862,347,789
292,129,615,87,688,386,408,187,653,413
504,176,393,867,730,256,13,184,180,578
638,840,927,901,897,533,3,75,785,940
113,781,95,988,675,884,54,464,110,738
343,659,372,195,231,659,819,29,764,85
567,696,342,552,103,33,211,622,398,8
554,973,453,160,842,819,976,993,834,113
540,714,39,32,637,401,992,664,597,799
690,819,440,299,83,659,658,66,842,600
665,763,747,324,921,326,64,35,449,741
169,590,628,592,302,910,260,637,763,250
68,170,370,721,416,680,980,391,964,579
959,288,502,428,958,862,404,185,520,981
361,313,338,408,629,238,137,856,553,284
35,702,896,879,408,395,458,714,648,136
773,858,56,7,110,305,899,608,43,624
134,471,396,260,837,199,295,221,178,472
157,592,527,594,499,65,494,740,332,321
820,353,821,478,606,645,987,566,977,624
296,961,296,644,585,230,129,796,376,360
962,90,862,298,273,164,793,684,654,100
6,317,153,190,77,890,223,110,894,542
432,118,506,257,545,15,69,312,132,23
295,47,394,189,4,626,318,766,266,590
137,224,470,185,549,82,64,497,898,491
908,454,493,151,915,579,695,46,708,736
992,340,139,578,78,928,940,26,653,214
305,230,544,220,126,868,845,222,925,660
490,156,751,496,78,599,947,872,250,518
172,207,148,854,339,503,11,965,900,364
757,808,8,583,182,202,593,915,85,160
283,180,843,109,76,106,159,755,872,210
919,113,673,323,666,603,633,187,473,297
938,344,638,695,731,959,999,479,410,707
71,666,591,213,743,759,834,771,91,82
51,469,813,136,518,351,794,240,831,311
931,256,36,462,812,792,998,63,379,559
687,19,822,966,41,120,289,696,674,723
549,519,210,214,198,674,986,442,580,583
20,249,230,910,478,102,104,433,984,501
427,337,202,368,933,811,132,813,688,878
